Image_ID,Class,초,프레임,최종,구간,구간
20201015_DWG_DRX_3_train_image105.jpg,0,52.5,29.97,1573.425,,
20201015_DWG_DRX_3_train_image106.jpg,0,53,29.97,1588.41,,
20201015_DWG_DRX_3_train_image107.jpg,0,53.5,29.97,1603.395,,
20201015_DWG_DRX_3_train_image108.jpg,0,54,29.97,1618.38,,
20201015_DWG_DRX_3_train_image109.jpg,0,54.5,29.97,1633.365,,
20201015_DWG_DRX_3_train_image110.jpg,0,55,29.97,1648.35,,
20201015_DWG_DRX_3_train_image111.jpg,0,55.5,29.97,1663.335,,
20201015_DWG_DRX_3_train_image112.jpg,0,56,29.97,1678.32,,
20201015_DWG_DRX_3_train_image113.jpg,0,56.5,29.97,1693.305,,
20201015_DWG_DRX_3_train_image114.jpg,0,57,29.97,1708.29,,
20201015_DWG_DRX_3_train_image115.jpg,0,57.5,29.97,1723.275,,
20201015_DWG_DRX_3_train_image116.jpg,0,58,29.97,1738.26,,
20201015_DWG_DRX_3_train_image117.jpg,0,58.5,29.97,1753.245,,
20201015_DWG_DRX_3_train_image118.jpg,0,59,29.97,1768.23,,
20201015_DWG_DRX_3_train_image119.jpg,0,59.5,29.97,1783.215,,
20201015_DWG_DRX_3_train_image120.jpg,0,60,29.97,1798.2,,
20201015_DWG_DRX_3_train_image121.jpg,0,60.5,29.97,1813.185,,
20201015_DWG_DRX_3_train_image122.jpg,0,61,29.97,1828.17,,
20201015_DWG_DRX_3_train_image123.jpg,0,61.5,29.97,1843.155,,
20201015_DWG_DRX_3_train_image124.jpg,0,62,29.97,1858.14,,
20201015_DWG_DRX_3_train_image125.jpg,0,62.5,29.97,1873.125,,
20201015_DWG_DRX_3_train_image126.jpg,0,63,29.97,1888.11,,
20201015_DWG_DRX_3_train_image127.jpg,0,63.5,29.97,1903.095,,
20201015_DWG_DRX_3_train_image128.jpg,0,64,29.97,1918.08,,
20201015_DWG_DRX_3_train_image129.jpg,0,64.5,29.97,1933.065,,
20201015_DWG_DRX_3_train_image130.jpg,0,65,29.97,1948.05,,
20201015_DWG_DRX_3_train_image131.jpg,0,65.5,29.97,1963.035,,
20201015_DWG_DRX_3_train_image132.jpg,0,66,29.97,1978.02,,
20201015_DWG_DRX_3_train_image133.jpg,0,66.5,29.97,1993.005,,
20201015_DWG_DRX_3_train_image134.jpg,0,67,29.97,2007.99,,
20201015_DWG_DRX_3_train_image135.jpg,0,67.5,29.97,2022.975,,
20201015_DWG_DRX_3_train_image136.jpg,0,68,29.97,2037.96,,
20201015_DWG_DRX_3_train_image137.jpg,0,68.5,29.97,2052.945,,
20201015_DWG_DRX_3_train_image138.jpg,0,69,29.97,2067.93,,
20201015_DWG_DRX_3_train_image139.jpg,0,69.5,29.97,2082.915,,
20201015_DWG_DRX_3_train_image140.jpg,0,70,29.97,2097.9,,
20201015_DWG_DRX_3_train_image141.jpg,0,70.5,29.97,2112.885,,
20201015_DWG_DRX_3_train_image142.jpg,0,71,29.97,2127.87,,
20201015_DWG_DRX_3_train_image143.jpg,0,71.5,29.97,2142.855,,
20201015_DWG_DRX_3_train_image144.jpg,0,72,29.97,2157.84,,
20201015_DWG_DRX_3_train_image145.jpg,0,72.5,29.97,2172.825,,
20201015_DWG_DRX_3_train_image146.jpg,0,73,29.97,2187.81,,
20201015_DWG_DRX_3_train_image147.jpg,0,73.5,29.97,2202.795,,
20201015_DWG_DRX_3_train_image148.jpg,0,74,29.97,2217.78,,
20201015_DWG_DRX_3_train_image149.jpg,0,74.5,29.97,2232.765,,
20201015_DWG_DRX_3_train_image150.jpg,0,75,29.97,2247.75,,
20201015_DWG_DRX_3_train_image151.jpg,0,75.5,29.97,2262.735,,
20201015_DWG_DRX_3_train_image152.jpg,0,76,29.97,2277.72,,
20201015_DWG_DRX_3_train_image153.jpg,0,76.5,29.97,2292.705,,
20201015_DWG_DRX_3_train_image154.jpg,0,77,29.97,2307.69,,
20201015_DWG_DRX_3_train_image155.jpg,0,77.5,29.97,2322.675,,
20201015_DWG_DRX_3_train_image156.jpg,0,78,29.97,2337.66,,
20201015_DWG_DRX_3_train_image157.jpg,0,78.5,29.97,2352.645,,
20201015_DWG_DRX_3_train_image158.jpg,0,79,29.97,2367.63,,
20201015_DWG_DRX_3_train_image159.jpg,0,79.5,29.97,2382.615,,
20201015_DWG_DRX_3_train_image160.jpg,0,80,29.97,2397.6,,
20201015_DWG_DRX_3_train_image161.jpg,0,80.5,29.97,2412.585,,
20201015_DWG_DRX_3_train_image162.jpg,0,81,29.97,2427.57,,
20201015_DWG_DRX_3_train_image163.jpg,0,81.5,29.97,2442.555,,
20201015_DWG_DRX_3_train_image164.jpg,0,82,29.97,2457.54,,
20201015_DWG_DRX_3_train_image165.jpg,0,82.5,29.97,2472.525,,
20201015_DWG_DRX_3_train_image166.jpg,0,83,29.97,2487.51,,
20201015_DWG_DRX_3_train_image167.jpg,0,83.5,29.97,2502.495,,
20201015_DWG_DRX_3_train_image168.jpg,0,84,29.97,2517.48,,
20201015_DWG_DRX_3_train_image169.jpg,0,84.5,29.97,2532.465,,
20201015_DWG_DRX_3_train_image170.jpg,0,85,29.97,2547.45,,
20201015_DWG_DRX_3_train_image171.jpg,0,85.5,29.97,2562.435,,
20201015_DWG_DRX_3_train_image172.jpg,0,86,29.97,2577.42,,
20201015_DWG_DRX_3_train_image173.jpg,0,86.5,29.97,2592.405,,
20201015_DWG_DRX_3_train_image174.jpg,0,87,29.97,2607.39,,
20201015_DWG_DRX_3_train_image175.jpg,0,87.5,29.97,2622.375,,
20201015_DWG_DRX_3_train_image176.jpg,0,88,29.97,2637.36,,
20201015_DWG_DRX_3_train_image177.jpg,0,88.5,29.97,2652.345,,
20201015_DWG_DRX_3_train_image178.jpg,0,89,29.97,2667.33,,
20201015_DWG_DRX_3_train_image179.jpg,0,89.5,29.97,2682.315,,
20201015_DWG_DRX_3_train_image180.jpg,0,90,29.97,2697.3,,
20201015_DWG_DRX_3_train_image181.jpg,0,90.5,29.97,2712.285,,
20201015_DWG_DRX_3_train_image182.jpg,0,91,29.97,2727.27,,
20201015_DWG_DRX_3_train_image183.jpg,0,91.5,29.97,2742.255,,
20201015_DWG_DRX_3_train_image184.jpg,0,92,29.97,2757.24,,
20201015_DWG_DRX_3_train_image185.jpg,0,92.5,29.97,2772.225,,
20201015_DWG_DRX_3_train_image186.jpg,0,93,29.97,2787.21,,
20201015_DWG_DRX_3_train_image187.jpg,0,93.5,29.97,2802.195,,
20201015_DWG_DRX_3_train_image188.jpg,0,94,29.97,2817.18,,
20201015_DWG_DRX_3_train_image189.jpg,0,94.5,29.97,2832.165,,
20201015_DWG_DRX_3_train_image190.jpg,0,95,29.97,2847.15,,
20201015_DWG_DRX_3_train_image191.jpg,0,95.5,29.97,2862.135,,
20201015_DWG_DRX_3_train_image192.jpg,0,96,29.97,2877.12,,
20201015_DWG_DRX_3_train_image193.jpg,0,96.5,29.97,2892.105,,
20201015_DWG_DRX_3_train_image194.jpg,0,97,29.97,2907.09,,
20201015_DWG_DRX_3_train_image195.jpg,0,97.5,29.97,2922.075,,
20201015_DWG_DRX_3_train_image196.jpg,0,98,29.97,2937.06,,
20201015_DWG_DRX_3_train_image197.jpg,0,98.5,29.97,2952.045,,
20201015_DWG_DRX_3_train_image198.jpg,0,99,29.97,2967.03,,
20201015_DWG_DRX_3_train_image199.jpg,0,99.5,29.97,2982.015,,
20201015_DWG_DRX_3_train_image200.jpg,0,100,29.97,2997,,
20201015_DWG_DRX_3_train_image201.jpg,0,100.5,29.97,3011.985,,
20201015_DWG_DRX_3_train_image202.jpg,0,101,29.97,3026.97,,
20201015_DWG_DRX_3_train_image203.jpg,0,101.5,29.97,3041.955,,
20201015_DWG_DRX_3_train_image204.jpg,0,102,29.97,3056.94,,
20201015_DWG_DRX_3_train_image205.jpg,0,102.5,29.97,3071.925,,
20201015_DWG_DRX_3_train_image206.jpg,0,103,29.97,3086.91,,
20201015_DWG_DRX_3_train_image207.jpg,0,103.5,29.97,3101.895,,
20201015_DWG_DRX_3_train_image208.jpg,0,104,29.97,3116.88,,
20201015_DWG_DRX_3_train_image209.jpg,0,104.5,29.97,3131.865,,
20201015_DWG_DRX_3_train_image210.jpg,0,105,29.97,3146.85,,
20201015_DWG_DRX_3_train_image211.jpg,0,105.5,29.97,3161.835,,
20201015_DWG_DRX_3_train_image212.jpg,0,106,29.97,3176.82,,
20201015_DWG_DRX_3_train_image213.jpg,0,106.5,29.97,3191.805,,
20201015_DWG_DRX_3_train_image214.jpg,0,107,29.97,3206.79,,
20201015_DWG_DRX_3_train_image215.jpg,0,107.5,29.97,3221.775,,
20201015_DWG_DRX_3_train_image216.jpg,0,108,29.97,3236.76,,
20201015_DWG_DRX_3_train_image217.jpg,0,108.5,29.97,3251.745,,
20201015_DWG_DRX_3_train_image218.jpg,0,109,29.97,3266.73,,
20201015_DWG_DRX_3_train_image219.jpg,0,109.5,29.97,3281.715,,
20201015_DWG_DRX_3_train_image220.jpg,0,110,29.97,3296.7,,
20201015_DWG_DRX_3_train_image221.jpg,0,110.5,29.97,3311.685,,
20201015_DWG_DRX_3_train_image222.jpg,0,111,29.97,3326.67,,
20201015_DWG_DRX_3_train_image223.jpg,0,111.5,29.97,3341.655,,
20201015_DWG_DRX_3_train_image224.jpg,0,112,29.97,3356.64,,
20201015_DWG_DRX_3_train_image225.jpg,0,112.5,29.97,3371.625,,
20201015_DWG_DRX_3_train_image226.jpg,0,113,29.97,3386.61,,
20201015_DWG_DRX_3_train_image227.jpg,0,113.5,29.97,3401.595,,
20201015_DWG_DRX_3_train_image228.jpg,0,114,29.97,3416.58,,
20201015_DWG_DRX_3_train_image229.jpg,0,114.5,29.97,3431.565,,
20201015_DWG_DRX_3_train_image230.jpg,0,115,29.97,3446.55,,
20201015_DWG_DRX_3_train_image231.jpg,0,115.5,29.97,3461.535,,
20201015_DWG_DRX_3_train_image232.jpg,0,116,29.97,3476.52,,
20201015_DWG_DRX_3_train_image233.jpg,0,116.5,29.97,3491.505,,
20201015_DWG_DRX_3_train_image234.jpg,0,117,29.97,3506.49,,
20201015_DWG_DRX_3_train_image235.jpg,0,117.5,29.97,3521.475,,
20201015_DWG_DRX_3_train_image236.jpg,0,118,29.97,3536.46,,
20201015_DWG_DRX_3_train_image237.jpg,0,118.5,29.97,3551.445,,
20201015_DWG_DRX_3_train_image238.jpg,0,119,29.97,3566.43,,
20201015_DWG_DRX_3_train_image239.jpg,0,119.5,29.97,3581.415,,
20201015_DWG_DRX_3_train_image240.jpg,0,120,29.97,3596.4,,
20201015_DWG_DRX_3_train_image241.jpg,0,120.5,29.97,3611.385,,
20201015_DWG_DRX_3_train_image242.jpg,0,121,29.97,3626.37,,
20201015_DWG_DRX_3_train_image243.jpg,0,121.5,29.97,3641.355,,
20201015_DWG_DRX_3_train_image244.jpg,0,122,29.97,3656.34,,
20201015_DWG_DRX_3_train_image245.jpg,0,122.5,29.97,3671.325,,
20201015_DWG_DRX_3_train_image246.jpg,0,123,29.97,3686.31,,
20201015_DWG_DRX_3_train_image247.jpg,0,123.5,29.97,3701.295,,
20201015_DWG_DRX_3_train_image248.jpg,0,124,29.97,3716.28,,
20201015_DWG_DRX_3_train_image249.jpg,0,124.5,29.97,3731.265,,
20201015_DWG_DRX_3_train_image250.jpg,0,125,29.97,3746.25,,
20201015_DWG_DRX_3_train_image251.jpg,0,125.5,29.97,3761.235,,
20201015_DWG_DRX_3_train_image252.jpg,0,126,29.97,3776.22,,
20201015_DWG_DRX_3_train_image253.jpg,0,126.5,29.97,3791.205,,
20201015_DWG_DRX_3_train_image254.jpg,0,127,29.97,3806.19,,
20201015_DWG_DRX_3_train_image255.jpg,0,127.5,29.97,3821.175,,
20201015_DWG_DRX_3_train_image256.jpg,0,128,29.97,3836.16,,
20201015_DWG_DRX_3_train_image257.jpg,0,128.5,29.97,3851.145,,
20201015_DWG_DRX_3_train_image258.jpg,0,129,29.97,3866.13,,
20201015_DWG_DRX_3_train_image259.jpg,0,129.5,29.97,3881.115,,
20201015_DWG_DRX_3_train_image260.jpg,0,130,29.97,3896.1,,
20201015_DWG_DRX_3_train_image261.jpg,0,130.5,29.97,3911.085,,
20201015_DWG_DRX_3_train_image262.jpg,0,131,29.97,3926.07,,
20201015_DWG_DRX_3_train_image263.jpg,0,131.5,29.97,3941.055,,
20201015_DWG_DRX_3_train_image264.jpg,0,132,29.97,3956.04,,
20201015_DWG_DRX_3_train_image265.jpg,0,132.5,29.97,3971.025,,
20201015_DWG_DRX_3_train_image266.jpg,0,133,29.97,3986.01,,
20201015_DWG_DRX_3_train_image267.jpg,0,133.5,29.97,4000.995,,
20201015_DWG_DRX_3_train_image268.jpg,0,134,29.97,4015.98,,
20201015_DWG_DRX_3_train_image269.jpg,0,134.5,29.97,4030.965,,
20201015_DWG_DRX_3_train_image270.jpg,0,135,29.97,4045.95,,
20201015_DWG_DRX_3_train_image271.jpg,0,135.5,29.97,4060.935,,
20201015_DWG_DRX_3_train_image272.jpg,0,136,29.97,4075.92,,
20201015_DWG_DRX_3_train_image273.jpg,0,136.5,29.97,4090.905,,
20201015_DWG_DRX_3_train_image274.jpg,0,137,29.97,4105.89,,
20201015_DWG_DRX_3_train_image275.jpg,0,137.5,29.97,4120.875,,
20201015_DWG_DRX_3_train_image276.jpg,0,138,29.97,4135.86,,
20201015_DWG_DRX_3_train_image277.jpg,0,138.5,29.97,4150.845,,
20201015_DWG_DRX_3_train_image278.jpg,0,139,29.97,4165.83,,
20201015_DWG_DRX_3_train_image279.jpg,0,139.5,29.97,4180.815,,
20201015_DWG_DRX_3_train_image280.jpg,0,140,29.97,4195.8,,
20201015_DWG_DRX_3_train_image281.jpg,0,140.5,29.97,4210.785,,
20201015_DWG_DRX_3_train_image282.jpg,0,141,29.97,4225.77,,
20201015_DWG_DRX_3_train_image283.jpg,0,141.5,29.97,4240.755,,
20201015_DWG_DRX_3_train_image284.jpg,0,142,29.97,4255.74,,
20201015_DWG_DRX_3_train_image285.jpg,0,142.5,29.97,4270.725,,
20201015_DWG_DRX_3_train_image286.jpg,0,143,29.97,4285.71,,
20201015_DWG_DRX_3_train_image287.jpg,0,143.5,29.97,4300.695,,
20201015_DWG_DRX_3_train_image288.jpg,0,144,29.97,4315.68,,
20201015_DWG_DRX_3_train_image289.jpg,0,144.5,29.97,4330.665,,
20201015_DWG_DRX_3_train_image290.jpg,0,145,29.97,4345.65,,
20201015_DWG_DRX_3_train_image291.jpg,0,145.5,29.97,4360.635,,
20201015_DWG_DRX_3_train_image292.jpg,0,146,29.97,4375.62,,
20201015_DWG_DRX_3_train_image293.jpg,0,146.5,29.97,4390.605,,
20201015_DWG_DRX_3_train_image294.jpg,0,147,29.97,4405.59,,
20201015_DWG_DRX_3_train_image295.jpg,0,147.5,29.97,4420.575,,
20201015_DWG_DRX_3_train_image296.jpg,0,148,29.97,4435.56,,
20201015_DWG_DRX_3_train_image297.jpg,0,148.5,29.97,4450.545,,
20201015_DWG_DRX_3_train_image298.jpg,0,149,29.97,4465.53,,
20201015_DWG_DRX_3_train_image299.jpg,0,149.5,29.97,4480.515,,
20201015_DWG_DRX_3_train_image300.jpg,0,150,29.97,4495.5,,
20201015_DWG_DRX_3_train_image301.jpg,0,150.5,29.97,4510.485,,
20201015_DWG_DRX_3_train_image302.jpg,0,151,29.97,4525.47,,
20201015_DWG_DRX_3_train_image303.jpg,0,151.5,29.97,4540.455,,
20201015_DWG_DRX_3_train_image304.jpg,0,152,29.97,4555.44,,
20201015_DWG_DRX_3_train_image305.jpg,0,152.5,29.97,4570.425,,
20201015_DWG_DRX_3_train_image306.jpg,0,153,29.97,4585.41,,
20201015_DWG_DRX_3_train_image307.jpg,0,153.5,29.97,4600.395,,
20201015_DWG_DRX_3_train_image308.jpg,0,154,29.97,4615.38,,
20201015_DWG_DRX_3_train_image309.jpg,0,154.5,29.97,4630.365,,
20201015_DWG_DRX_3_train_image310.jpg,0,155,29.97,4645.35,,
20201015_DWG_DRX_3_train_image311.jpg,0,155.5,29.97,4660.335,,
20201015_DWG_DRX_3_train_image312.jpg,0,156,29.97,4675.32,,
20201015_DWG_DRX_3_train_image313.jpg,0,156.5,29.97,4690.305,,
20201015_DWG_DRX_3_train_image314.jpg,0,157,29.97,4705.29,,
20201015_DWG_DRX_3_train_image315.jpg,0,157.5,29.97,4720.275,,
20201015_DWG_DRX_3_train_image316.jpg,0,158,29.97,4735.26,,
20201015_DWG_DRX_3_train_image317.jpg,0,158.5,29.97,4750.245,,
20201015_DWG_DRX_3_train_image318.jpg,0,159,29.97,4765.23,,
20201015_DWG_DRX_3_train_image319.jpg,0,159.5,29.97,4780.215,,
20201015_DWG_DRX_3_train_image320.jpg,0,160,29.97,4795.2,,
20201015_DWG_DRX_3_train_image321.jpg,0,160.5,29.97,4810.185,,
20201015_DWG_DRX_3_train_image322.jpg,0,161,29.97,4825.17,,
20201015_DWG_DRX_3_train_image323.jpg,0,161.5,29.97,4840.155,,
20201015_DWG_DRX_3_train_image324.jpg,0,162,29.97,4855.14,,
20201015_DWG_DRX_3_train_image325.jpg,0,162.5,29.97,4870.125,,
20201015_DWG_DRX_3_train_image326.jpg,0,163,29.97,4885.11,,
20201015_DWG_DRX_3_train_image327.jpg,0,163.5,29.97,4900.095,,
20201015_DWG_DRX_3_train_image328.jpg,0,164,29.97,4915.08,,
20201015_DWG_DRX_3_train_image329.jpg,0,164.5,29.97,4930.065,,
20201015_DWG_DRX_3_train_image330.jpg,0,165,29.97,4945.05,,
20201015_DWG_DRX_3_train_image331.jpg,0,165.5,29.97,4960.035,,
20201015_DWG_DRX_3_train_image332.jpg,0,166,29.97,4975.02,,
20201015_DWG_DRX_3_train_image333.jpg,0,166.5,29.97,4990.005,,
20201015_DWG_DRX_3_train_image334.jpg,0,167,29.97,5004.99,,
20201015_DWG_DRX_3_train_image335.jpg,0,167.5,29.97,5019.975,,
20201015_DWG_DRX_3_train_image336.jpg,0,168,29.97,5034.96,,
20201015_DWG_DRX_3_train_image337.jpg,0,168.5,29.97,5049.945,,
20201015_DWG_DRX_3_train_image338.jpg,0,169,29.97,5064.93,,
20201015_DWG_DRX_3_train_image339.jpg,0,169.5,29.97,5079.915,,
20201015_DWG_DRX_3_train_image340.jpg,0,170,29.97,5094.9,,
20201015_DWG_DRX_3_train_image341.jpg,0,170.5,29.97,5109.885,,
20201015_DWG_DRX_3_train_image342.jpg,0,171,29.97,5124.87,,
20201015_DWG_DRX_3_train_image343.jpg,0,171.5,29.97,5139.855,,
20201015_DWG_DRX_3_train_image344.jpg,0,172,29.97,5154.84,,
20201015_DWG_DRX_3_train_image345.jpg,0,172.5,29.97,5169.825,,
20201015_DWG_DRX_3_train_image346.jpg,0,173,29.97,5184.81,,
20201015_DWG_DRX_3_train_image347.jpg,0,173.5,29.97,5199.795,,
20201015_DWG_DRX_3_train_image348.jpg,0,174,29.97,5214.78,,
20201015_DWG_DRX_3_train_image349.jpg,0,174.5,29.97,5229.765,,
20201015_DWG_DRX_3_train_image350.jpg,0,175,29.97,5244.75,,
20201015_DWG_DRX_3_train_image351.jpg,0,175.5,29.97,5259.735,,
20201015_DWG_DRX_3_train_image352.jpg,0,176,29.97,5274.72,,
20201015_DWG_DRX_3_train_image353.jpg,0,176.5,29.97,5289.705,,
20201015_DWG_DRX_3_train_image354.jpg,0,177,29.97,5304.69,,
20201015_DWG_DRX_3_train_image355.jpg,0,177.5,29.97,5319.675,,
20201015_DWG_DRX_3_train_image356.jpg,0,178,29.97,5334.66,,
20201015_DWG_DRX_3_train_image357.jpg,0,178.5,29.97,5349.645,,
20201015_DWG_DRX_3_train_image358.jpg,0,179,29.97,5364.63,,
