Image_ID,Class
20201015_DWG_DRX_2_train_image73.jpg,0
20201015_DWG_DRX_2_train_image74.jpg,0
20201015_DWG_DRX_2_train_image75.jpg,0
20201015_DWG_DRX_2_train_image76.jpg,0
20201015_DWG_DRX_2_train_image77.jpg,0
20201015_DWG_DRX_2_train_image78.jpg,0
20201015_DWG_DRX_2_train_image79.jpg,0
20201015_DWG_DRX_2_train_image80.jpg,0
20201015_DWG_DRX_2_train_image81.jpg,0
20201015_DWG_DRX_2_train_image82.jpg,0
20201015_DWG_DRX_2_train_image83.jpg,0
20201015_DWG_DRX_2_train_image84.jpg,0
20201015_DWG_DRX_2_train_image85.jpg,0
20201015_DWG_DRX_2_train_image86.jpg,0
20201015_DWG_DRX_2_train_image87.jpg,0
20201015_DWG_DRX_2_train_image88.jpg,0
20201015_DWG_DRX_2_train_image89.jpg,0
20201015_DWG_DRX_2_train_image90.jpg,0
20201015_DWG_DRX_2_train_image91.jpg,0
20201015_DWG_DRX_2_train_image92.jpg,0
20201015_DWG_DRX_2_train_image93.jpg,0
20201015_DWG_DRX_2_train_image94.jpg,0
20201015_DWG_DRX_2_train_image95.jpg,0
20201015_DWG_DRX_2_train_image96.jpg,0
20201015_DWG_DRX_2_train_image97.jpg,0
20201015_DWG_DRX_2_train_image98.jpg,0
20201015_DWG_DRX_2_train_image99.jpg,0
20201015_DWG_DRX_2_train_image100.jpg,0
20201015_DWG_DRX_2_train_image101.jpg,0
20201015_DWG_DRX_2_train_image102.jpg,0
20201015_DWG_DRX_2_train_image103.jpg,0
20201015_DWG_DRX_2_train_image104.jpg,0
20201015_DWG_DRX_2_train_image105.jpg,0
20201015_DWG_DRX_2_train_image106.jpg,0
20201015_DWG_DRX_2_train_image107.jpg,0
20201015_DWG_DRX_2_train_image108.jpg,0
20201015_DWG_DRX_2_train_image109.jpg,0
20201015_DWG_DRX_2_train_image110.jpg,0
20201015_DWG_DRX_2_train_image111.jpg,0
20201015_DWG_DRX_2_train_image112.jpg,0
20201015_DWG_DRX_2_train_image113.jpg,0
20201015_DWG_DRX_2_train_image114.jpg,0
20201015_DWG_DRX_2_train_image115.jpg,0
20201015_DWG_DRX_2_train_image116.jpg,0
20201015_DWG_DRX_2_train_image117.jpg,0
20201015_DWG_DRX_2_train_image118.jpg,0
20201015_DWG_DRX_2_train_image119.jpg,0
20201015_DWG_DRX_2_train_image120.jpg,0
20201015_DWG_DRX_2_train_image121.jpg,0
20201015_DWG_DRX_2_train_image122.jpg,0
20201015_DWG_DRX_2_train_image123.jpg,0
20201015_DWG_DRX_2_train_image124.jpg,0
20201015_DWG_DRX_2_train_image125.jpg,0
20201015_DWG_DRX_2_train_image126.jpg,0
20201015_DWG_DRX_2_train_image127.jpg,0
20201015_DWG_DRX_2_train_image128.jpg,0
20201015_DWG_DRX_2_train_image129.jpg,0
20201015_DWG_DRX_2_train_image130.jpg,0
20201015_DWG_DRX_2_train_image131.jpg,0
20201015_DWG_DRX_2_train_image132.jpg,0
20201015_DWG_DRX_2_train_image133.jpg,0
20201015_DWG_DRX_2_train_image134.jpg,0
20201015_DWG_DRX_2_train_image135.jpg,0
20201015_DWG_DRX_2_train_image136.jpg,0
20201015_DWG_DRX_2_train_image137.jpg,0
20201015_DWG_DRX_2_train_image138.jpg,0
20201015_DWG_DRX_2_train_image139.jpg,0
20201015_DWG_DRX_2_train_image140.jpg,0
20201015_DWG_DRX_2_train_image141.jpg,0
20201015_DWG_DRX_2_train_image142.jpg,0
20201015_DWG_DRX_2_train_image143.jpg,0
20201015_DWG_DRX_2_train_image144.jpg,0
20201015_DWG_DRX_2_train_image145.jpg,0
20201015_DWG_DRX_2_train_image146.jpg,0
20201015_DWG_DRX_2_train_image147.jpg,0
20201015_DWG_DRX_2_train_image148.jpg,0
20201015_DWG_DRX_2_train_image149.jpg,0
20201015_DWG_DRX_2_train_image150.jpg,0
20201015_DWG_DRX_2_train_image151.jpg,0
20201015_DWG_DRX_2_train_image152.jpg,0
20201015_DWG_DRX_2_train_image153.jpg,0
20201015_DWG_DRX_2_train_image154.jpg,0
20201015_DWG_DRX_2_train_image155.jpg,0
20201015_DWG_DRX_2_train_image156.jpg,0
20201015_DWG_DRX_2_train_image157.jpg,0
20201015_DWG_DRX_2_train_image158.jpg,0
20201015_DWG_DRX_2_train_image159.jpg,0
20201015_DWG_DRX_2_train_image160.jpg,0
20201015_DWG_DRX_2_train_image161.jpg,0
20201015_DWG_DRX_2_train_image162.jpg,0
20201015_DWG_DRX_2_train_image163.jpg,0
20201015_DWG_DRX_2_train_image164.jpg,0
20201015_DWG_DRX_2_train_image165.jpg,0
20201015_DWG_DRX_2_train_image166.jpg,0
20201015_DWG_DRX_2_train_image167.jpg,0
20201015_DWG_DRX_2_train_image168.jpg,0
20201015_DWG_DRX_2_train_image169.jpg,0
20201015_DWG_DRX_2_train_image170.jpg,0
20201015_DWG_DRX_2_train_image171.jpg,0
20201015_DWG_DRX_2_train_image172.jpg,0
20201015_DWG_DRX_2_train_image173.jpg,0
20201015_DWG_DRX_2_train_image174.jpg,0
20201015_DWG_DRX_2_train_image175.jpg,0
20201015_DWG_DRX_2_train_image176.jpg,0
20201015_DWG_DRX_2_train_image177.jpg,0
20201015_DWG_DRX_2_train_image178.jpg,0
20201015_DWG_DRX_2_train_image179.jpg,0
20201015_DWG_DRX_2_train_image180.jpg,0
20201015_DWG_DRX_2_train_image181.jpg,0
20201015_DWG_DRX_2_train_image182.jpg,0
20201015_DWG_DRX_2_train_image183.jpg,0
20201015_DWG_DRX_2_train_image184.jpg,0
20201015_DWG_DRX_2_train_image185.jpg,0
20201015_DWG_DRX_2_train_image186.jpg,0
20201015_DWG_DRX_2_train_image187.jpg,0
20201015_DWG_DRX_2_train_image188.jpg,0
20201015_DWG_DRX_2_train_image189.jpg,0
20201015_DWG_DRX_2_train_image190.jpg,0
20201015_DWG_DRX_2_train_image191.jpg,0
20201015_DWG_DRX_2_train_image192.jpg,1
20201015_DWG_DRX_2_train_image193.jpg,1
20201015_DWG_DRX_2_train_image194.jpg,1
20201015_DWG_DRX_2_train_image195.jpg,1
20201015_DWG_DRX_2_train_image196.jpg,1
20201015_DWG_DRX_2_train_image197.jpg,1
20201015_DWG_DRX_2_train_image198.jpg,1
20201015_DWG_DRX_2_train_image199.jpg,1
20201015_DWG_DRX_2_train_image200.jpg,1
20201015_DWG_DRX_2_train_image201.jpg,1
20201015_DWG_DRX_2_train_image202.jpg,1
20201015_DWG_DRX_2_train_image203.jpg,1
20201015_DWG_DRX_2_train_image204.jpg,1
20201015_DWG_DRX_2_train_image205.jpg,1
20201015_DWG_DRX_2_train_image206.jpg,1
20201015_DWG_DRX_2_train_image207.jpg,1
20201015_DWG_DRX_2_train_image208.jpg,1
20201015_DWG_DRX_2_train_image209.jpg,1
20201015_DWG_DRX_2_train_image210.jpg,1
20201015_DWG_DRX_2_train_image211.jpg,1
20201015_DWG_DRX_2_train_image212.jpg,1
20201015_DWG_DRX_2_train_image213.jpg,1
20201015_DWG_DRX_2_train_image214.jpg,1
20201015_DWG_DRX_2_train_image215.jpg,1
20201015_DWG_DRX_2_train_image216.jpg,1
20201015_DWG_DRX_2_train_image217.jpg,1
20201015_DWG_DRX_2_train_image218.jpg,1
20201015_DWG_DRX_2_train_image219.jpg,1
20201015_DWG_DRX_2_train_image220.jpg,1
20201015_DWG_DRX_2_train_image221.jpg,1
20201015_DWG_DRX_2_train_image222.jpg,1
20201015_DWG_DRX_2_train_image223.jpg,1
20201015_DWG_DRX_2_train_image224.jpg,1
20201015_DWG_DRX_2_train_image225.jpg,1
20201015_DWG_DRX_2_train_image226.jpg,1
20201015_DWG_DRX_2_train_image227.jpg,1
20201015_DWG_DRX_2_train_image228.jpg,1
20201015_DWG_DRX_2_train_image229.jpg,1
20201015_DWG_DRX_2_train_image230.jpg,1
20201015_DWG_DRX_2_train_image231.jpg,1
20201015_DWG_DRX_2_train_image232.jpg,1
20201015_DWG_DRX_2_train_image233.jpg,1
20201015_DWG_DRX_2_train_image234.jpg,1
20201015_DWG_DRX_2_train_image235.jpg,1
20201015_DWG_DRX_2_train_image236.jpg,1
20201015_DWG_DRX_2_train_image237.jpg,1
20201015_DWG_DRX_2_train_image238.jpg,1
20201015_DWG_DRX_2_train_image239.jpg,1
20201015_DWG_DRX_2_train_image240.jpg,1
20201015_DWG_DRX_2_train_image241.jpg,1
20201015_DWG_DRX_2_train_image242.jpg,1
20201015_DWG_DRX_2_train_image243.jpg,1
20201015_DWG_DRX_2_train_image244.jpg,1
20201015_DWG_DRX_2_train_image245.jpg,1
20201015_DWG_DRX_2_train_image246.jpg,1
20201015_DWG_DRX_2_train_image247.jpg,1
20201015_DWG_DRX_2_train_image248.jpg,1
20201015_DWG_DRX_2_train_image249.jpg,1
20201015_DWG_DRX_2_train_image250.jpg,1
20201015_DWG_DRX_2_train_image251.jpg,1
20201015_DWG_DRX_2_train_image252.jpg,1
20201015_DWG_DRX_2_train_image253.jpg,1
20201015_DWG_DRX_2_train_image254.jpg,1
20201015_DWG_DRX_2_train_image255.jpg,1
20201015_DWG_DRX_2_train_image256.jpg,1
20201015_DWG_DRX_2_train_image257.jpg,1
20201015_DWG_DRX_2_train_image258.jpg,1
20201015_DWG_DRX_2_train_image259.jpg,1
20201015_DWG_DRX_2_train_image260.jpg,1
20201015_DWG_DRX_2_train_image261.jpg,1
20201015_DWG_DRX_2_train_image262.jpg,1
20201015_DWG_DRX_2_train_image263.jpg,1
20201015_DWG_DRX_2_train_image264.jpg,1
20201015_DWG_DRX_2_train_image265.jpg,1
20201015_DWG_DRX_2_train_image266.jpg,1
20201015_DWG_DRX_2_train_image267.jpg,1
20201015_DWG_DRX_2_train_image268.jpg,1
20201015_DWG_DRX_2_train_image269.jpg,1
20201015_DWG_DRX_2_train_image270.jpg,1
20201015_DWG_DRX_2_train_image271.jpg,1
20201015_DWG_DRX_2_train_image272.jpg,1
20201015_DWG_DRX_2_train_image273.jpg,1
20201015_DWG_DRX_2_train_image274.jpg,1
20201015_DWG_DRX_2_train_image275.jpg,1
20201015_DWG_DRX_2_train_image276.jpg,1
20201015_DWG_DRX_2_train_image277.jpg,1
20201015_DWG_DRX_2_train_image278.jpg,1
20201015_DWG_DRX_2_train_image279.jpg,1
20201015_DWG_DRX_2_train_image280.jpg,1
20201015_DWG_DRX_2_train_image281.jpg,1
20201015_DWG_DRX_2_train_image282.jpg,1
20201015_DWG_DRX_2_train_image283.jpg,1
20201015_DWG_DRX_2_train_image284.jpg,1
20201015_DWG_DRX_2_train_image285.jpg,1
20201015_DWG_DRX_2_train_image286.jpg,1
20201015_DWG_DRX_2_train_image287.jpg,1
20201015_DWG_DRX_2_train_image288.jpg,1
20201015_DWG_DRX_2_train_image289.jpg,1
20201015_DWG_DRX_2_train_image290.jpg,1
20201015_DWG_DRX_2_train_image291.jpg,1
20201015_DWG_DRX_2_train_image292.jpg,1
20201015_DWG_DRX_2_train_image293.jpg,1
20201015_DWG_DRX_2_train_image294.jpg,1
20201015_DWG_DRX_2_train_image295.jpg,1
20201015_DWG_DRX_2_train_image296.jpg,1
20201015_DWG_DRX_2_train_image297.jpg,1
20201015_DWG_DRX_2_train_image298.jpg,1
20201015_DWG_DRX_2_train_image299.jpg,1
20201015_DWG_DRX_2_train_image300.jpg,1
20201015_DWG_DRX_2_train_image301.jpg,1
20201015_DWG_DRX_2_train_image302.jpg,1
20201015_DWG_DRX_2_train_image303.jpg,1
20201015_DWG_DRX_2_train_image304.jpg,1
20201015_DWG_DRX_2_train_image305.jpg,1
20201015_DWG_DRX_2_train_image306.jpg,1
20201015_DWG_DRX_2_train_image307.jpg,1
20201015_DWG_DRX_2_train_image308.jpg,1
20201015_DWG_DRX_2_train_image309.jpg,1
20201015_DWG_DRX_2_train_image310.jpg,1
20201015_DWG_DRX_2_train_image311.jpg,1
20201015_DWG_DRX_2_train_image312.jpg,1
20201015_DWG_DRX_2_train_image313.jpg,1
20201015_DWG_DRX_2_train_image314.jpg,1
20201015_DWG_DRX_2_train_image315.jpg,1
20201015_DWG_DRX_2_train_image316.jpg,1
20201015_DWG_DRX_2_train_image317.jpg,1
20201015_DWG_DRX_2_train_image318.jpg,1
20201015_DWG_DRX_2_train_image319.jpg,1
20201015_DWG_DRX_2_train_image320.jpg,1
20201015_DWG_DRX_2_train_image321.jpg,1
20201015_DWG_DRX_2_train_image322.jpg,1
20201015_DWG_DRX_2_train_image323.jpg,1
20201015_DWG_DRX_2_train_image324.jpg,1
20201015_DWG_DRX_2_train_image325.jpg,1
20201015_DWG_DRX_2_train_image326.jpg,1
20201015_DWG_DRX_2_train_image327.jpg,1
20201015_DWG_DRX_2_train_image328.jpg,1
20201015_DWG_DRX_2_train_image329.jpg,1
20201015_DWG_DRX_2_train_image330.jpg,1
20201015_DWG_DRX_2_train_image331.jpg,1
20201015_DWG_DRX_2_train_image332.jpg,1
20201015_DWG_DRX_2_train_image333.jpg,1
20201015_DWG_DRX_2_train_image334.jpg,1
20201015_DWG_DRX_2_train_image335.jpg,1
20201015_DWG_DRX_2_train_image336.jpg,1
20201015_DWG_DRX_2_train_image337.jpg,1
20201015_DWG_DRX_2_train_image338.jpg,1
20201015_DWG_DRX_2_train_image339.jpg,1
20201015_DWG_DRX_2_train_image340.jpg,1
20201015_DWG_DRX_2_train_image341.jpg,1
20201015_DWG_DRX_2_train_image342.jpg,1
20201015_DWG_DRX_2_train_image343.jpg,1
20201015_DWG_DRX_2_train_image344.jpg,1
20201015_DWG_DRX_2_train_image345.jpg,1
20201015_DWG_DRX_2_train_image346.jpg,1
20201015_DWG_DRX_2_train_image347.jpg,1
20201015_DWG_DRX_2_train_image348.jpg,1
20201015_DWG_DRX_2_train_image349.jpg,1
20201015_DWG_DRX_2_train_image350.jpg,1
20201015_DWG_DRX_2_train_image351.jpg,1
20201015_DWG_DRX_2_train_image352.jpg,1
20201015_DWG_DRX_2_train_image353.jpg,1
20201015_DWG_DRX_2_train_image354.jpg,1
20201015_DWG_DRX_2_train_image355.jpg,1
20201015_DWG_DRX_2_train_image356.jpg,1
20201015_DWG_DRX_2_train_image357.jpg,1
20201015_DWG_DRX_2_train_image358.jpg,1
20201015_DWG_DRX_2_train_image359.jpg,1
20201015_DWG_DRX_2_train_image360.jpg,1
20201015_DWG_DRX_2_train_image361.jpg,1
20201015_DWG_DRX_2_train_image362.jpg,0
20201015_DWG_DRX_2_train_image363.jpg,0
20201015_DWG_DRX_2_train_image364.jpg,0
20201015_DWG_DRX_2_train_image365.jpg,0
20201015_DWG_DRX_2_train_image366.jpg,0
20201015_DWG_DRX_2_train_image367.jpg,0
20201015_DWG_DRX_2_train_image368.jpg,0
20201015_DWG_DRX_2_train_image369.jpg,0
20201015_DWG_DRX_2_train_image370.jpg,0
20201015_DWG_DRX_2_train_image371.jpg,0
20201015_DWG_DRX_2_train_image372.jpg,0
20201015_DWG_DRX_2_train_image373.jpg,0
20201015_DWG_DRX_2_train_image374.jpg,0
20201015_DWG_DRX_2_train_image375.jpg,0
20201015_DWG_DRX_2_train_image376.jpg,0
20201015_DWG_DRX_2_train_image377.jpg,0
20201015_DWG_DRX_2_train_image378.jpg,0
20201015_DWG_DRX_2_train_image379.jpg,0
20201015_DWG_DRX_2_train_image380.jpg,0
20201015_DWG_DRX_2_train_image381.jpg,0
20201015_DWG_DRX_2_train_image382.jpg,0
20201015_DWG_DRX_2_train_image383.jpg,0
20201015_DWG_DRX_2_train_image384.jpg,0
20201015_DWG_DRX_2_train_image385.jpg,0
20201015_DWG_DRX_2_train_image386.jpg,0
20201015_DWG_DRX_2_train_image387.jpg,0
20201015_DWG_DRX_2_train_image388.jpg,0
20201015_DWG_DRX_2_train_image389.jpg,0
20201015_DWG_DRX_2_train_image390.jpg,0
20201015_DWG_DRX_2_train_image391.jpg,0
20201015_DWG_DRX_2_train_image392.jpg,0
20201015_DWG_DRX_2_train_image393.jpg,0
20201015_DWG_DRX_2_train_image394.jpg,0
20201015_DWG_DRX_2_train_image395.jpg,0
20201015_DWG_DRX_2_train_image396.jpg,0
20201015_DWG_DRX_2_train_image397.jpg,0
20201015_DWG_DRX_2_train_image398.jpg,0
20201015_DWG_DRX_2_train_image399.jpg,0
20201015_DWG_DRX_2_train_image400.jpg,0
20201015_DWG_DRX_2_train_image401.jpg,0
20201015_DWG_DRX_2_train_image402.jpg,0
20201015_DWG_DRX_2_train_image403.jpg,0
20201015_DWG_DRX_2_train_image404.jpg,0
20201015_DWG_DRX_2_train_image405.jpg,0
20201015_DWG_DRX_2_train_image406.jpg,0
20201015_DWG_DRX_2_train_image407.jpg,0
20201015_DWG_DRX_2_train_image408.jpg,0
20201015_DWG_DRX_2_train_image409.jpg,0
20201015_DWG_DRX_2_train_image410.jpg,0
20201015_DWG_DRX_2_train_image411.jpg,0
20201015_DWG_DRX_2_train_image412.jpg,0
20201015_DWG_DRX_2_train_image413.jpg,0
20201015_DWG_DRX_2_train_image414.jpg,0
20201015_DWG_DRX_2_train_image415.jpg,0
20201015_DWG_DRX_2_train_image416.jpg,0
20201015_DWG_DRX_2_train_image417.jpg,0
20201015_DWG_DRX_2_train_image418.jpg,0
20201015_DWG_DRX_2_train_image419.jpg,0
20201015_DWG_DRX_2_train_image420.jpg,0
20201015_DWG_DRX_2_train_image421.jpg,0
20201015_DWG_DRX_2_train_image422.jpg,0
20201015_DWG_DRX_2_train_image423.jpg,0
20201015_DWG_DRX_2_train_image424.jpg,0
20201015_DWG_DRX_2_train_image425.jpg,1
20201015_DWG_DRX_2_train_image426.jpg,1
20201015_DWG_DRX_2_train_image427.jpg,1
20201015_DWG_DRX_2_train_image428.jpg,1
20201015_DWG_DRX_2_train_image429.jpg,1
20201015_DWG_DRX_2_train_image430.jpg,1
20201015_DWG_DRX_2_train_image431.jpg,1
20201015_DWG_DRX_2_train_image432.jpg,1
20201015_DWG_DRX_2_train_image433.jpg,1
20201015_DWG_DRX_2_train_image434.jpg,1
20201015_DWG_DRX_2_train_image435.jpg,1
20201015_DWG_DRX_2_train_image436.jpg,1
20201015_DWG_DRX_2_train_image437.jpg,1
20201015_DWG_DRX_2_train_image438.jpg,1
20201015_DWG_DRX_2_train_image439.jpg,1
20201015_DWG_DRX_2_train_image440.jpg,1
20201015_DWG_DRX_2_train_image441.jpg,1
20201015_DWG_DRX_2_train_image442.jpg,1
20201015_DWG_DRX_2_train_image443.jpg,1
20201015_DWG_DRX_2_train_image444.jpg,1
20201015_DWG_DRX_2_train_image445.jpg,1
20201015_DWG_DRX_2_train_image446.jpg,1
20201015_DWG_DRX_2_train_image447.jpg,1
20201015_DWG_DRX_2_train_image448.jpg,1
20201015_DWG_DRX_2_train_image449.jpg,1
20201015_DWG_DRX_2_train_image450.jpg,1
20201015_DWG_DRX_2_train_image451.jpg,1
20201015_DWG_DRX_2_train_image452.jpg,1
20201015_DWG_DRX_2_train_image453.jpg,1
20201015_DWG_DRX_2_train_image454.jpg,1
20201015_DWG_DRX_2_train_image455.jpg,1
20201015_DWG_DRX_2_train_image456.jpg,1
20201015_DWG_DRX_2_train_image457.jpg,1
20201015_DWG_DRX_2_train_image458.jpg,1
20201015_DWG_DRX_2_train_image459.jpg,1
20201015_DWG_DRX_2_train_image460.jpg,1
20201015_DWG_DRX_2_train_image461.jpg,1
20201015_DWG_DRX_2_train_image462.jpg,1
20201015_DWG_DRX_2_train_image463.jpg,1
20201015_DWG_DRX_2_train_image464.jpg,1
20201015_DWG_DRX_2_train_image465.jpg,1
20201015_DWG_DRX_2_train_image466.jpg,1
20201015_DWG_DRX_2_train_image467.jpg,1
20201015_DWG_DRX_2_train_image468.jpg,1
20201015_DWG_DRX_2_train_image469.jpg,1
20201015_DWG_DRX_2_train_image470.jpg,1
20201015_DWG_DRX_2_train_image471.jpg,1
20201015_DWG_DRX_2_train_image472.jpg,1
20201015_DWG_DRX_2_train_image473.jpg,1
20201015_DWG_DRX_2_train_image474.jpg,1
20201015_DWG_DRX_2_train_image475.jpg,1
20201015_DWG_DRX_2_train_image476.jpg,1
20201015_DWG_DRX_2_train_image477.jpg,1
20201015_DWG_DRX_2_train_image478.jpg,1
20201015_DWG_DRX_2_train_image479.jpg,1
20201015_DWG_DRX_2_train_image480.jpg,1
20201015_DWG_DRX_2_train_image481.jpg,1
20201015_DWG_DRX_2_train_image482.jpg,1
20201015_DWG_DRX_2_train_image483.jpg,1
20201015_DWG_DRX_2_train_image484.jpg,1
20201015_DWG_DRX_2_train_image485.jpg,1
20201015_DWG_DRX_2_train_image486.jpg,1
20201015_DWG_DRX_2_train_image487.jpg,1
20201015_DWG_DRX_2_train_image488.jpg,1
20201015_DWG_DRX_2_train_image489.jpg,1
20201015_DWG_DRX_2_train_image490.jpg,1
20201015_DWG_DRX_2_train_image491.jpg,1
20201015_DWG_DRX_2_train_image492.jpg,1
20201015_DWG_DRX_2_train_image493.jpg,1
20201015_DWG_DRX_2_train_image494.jpg,1
20201015_DWG_DRX_2_train_image495.jpg,1
20201015_DWG_DRX_2_train_image496.jpg,1
20201015_DWG_DRX_2_train_image497.jpg,1
20201015_DWG_DRX_2_train_image498.jpg,1
20201015_DWG_DRX_2_train_image499.jpg,1
20201015_DWG_DRX_2_train_image500.jpg,1
20201015_DWG_DRX_2_train_image501.jpg,1
20201015_DWG_DRX_2_train_image502.jpg,1
20201015_DWG_DRX_2_train_image503.jpg,1
20201015_DWG_DRX_2_train_image504.jpg,1
20201015_DWG_DRX_2_train_image505.jpg,1
20201015_DWG_DRX_2_train_image506.jpg,1
20201015_DWG_DRX_2_train_image507.jpg,1
20201015_DWG_DRX_2_train_image508.jpg,1
20201015_DWG_DRX_2_train_image509.jpg,1
20201015_DWG_DRX_2_train_image510.jpg,1
20201015_DWG_DRX_2_train_image511.jpg,1
20201015_DWG_DRX_2_train_image512.jpg,1
20201015_DWG_DRX_2_train_image513.jpg,1
20201015_DWG_DRX_2_train_image514.jpg,1
20201015_DWG_DRX_2_train_image515.jpg,1
20201015_DWG_DRX_2_train_image516.jpg,1
20201015_DWG_DRX_2_train_image517.jpg,1
20201015_DWG_DRX_2_train_image518.jpg,1
20201015_DWG_DRX_2_train_image519.jpg,1
20201015_DWG_DRX_2_train_image520.jpg,1
20201015_DWG_DRX_2_train_image521.jpg,1
20201015_DWG_DRX_2_train_image522.jpg,1
20201015_DWG_DRX_2_train_image523.jpg,1
20201015_DWG_DRX_2_train_image524.jpg,1
20201015_DWG_DRX_2_train_image525.jpg,1
20201015_DWG_DRX_2_train_image526.jpg,1
20201015_DWG_DRX_2_train_image527.jpg,1
20201015_DWG_DRX_2_train_image528.jpg,1
20201015_DWG_DRX_2_train_image529.jpg,1
20201015_DWG_DRX_2_train_image530.jpg,1
20201015_DWG_DRX_2_train_image531.jpg,1
20201015_DWG_DRX_2_train_image532.jpg,1
20201015_DWG_DRX_2_train_image533.jpg,1
20201015_DWG_DRX_2_train_image534.jpg,1
20201015_DWG_DRX_2_train_image535.jpg,1
20201015_DWG_DRX_2_train_image536.jpg,1
20201015_DWG_DRX_2_train_image537.jpg,1
20201015_DWG_DRX_2_train_image538.jpg,1
20201015_DWG_DRX_2_train_image539.jpg,1
20201015_DWG_DRX_2_train_image540.jpg,1
20201015_DWG_DRX_2_train_image541.jpg,1
20201015_DWG_DRX_2_train_image542.jpg,1
20201015_DWG_DRX_2_train_image543.jpg,1
20201015_DWG_DRX_2_train_image544.jpg,1
20201015_DWG_DRX_2_train_image545.jpg,1
20201015_DWG_DRX_2_train_image546.jpg,1
20201015_DWG_DRX_2_train_image547.jpg,1
20201015_DWG_DRX_2_train_image548.jpg,1
20201015_DWG_DRX_2_train_image549.jpg,1
20201015_DWG_DRX_2_train_image550.jpg,1
20201015_DWG_DRX_2_train_image551.jpg,1
20201015_DWG_DRX_2_train_image552.jpg,1
20201015_DWG_DRX_2_train_image553.jpg,1
20201015_DWG_DRX_2_train_image554.jpg,1
20201015_DWG_DRX_2_train_image555.jpg,1
20201015_DWG_DRX_2_train_image556.jpg,1
20201015_DWG_DRX_2_train_image557.jpg,1
20201015_DWG_DRX_2_train_image558.jpg,1
